1059.1,25,14.2,31.8,998.1
917.62,18.98,26.4,51.2,1003.8
0,18.36,16.4,80.4,991.38
386.18,18.3,24.8,54.2,998.08
632.47,18.6,28,50,1003.9
0,7.9,11.4,90,1000.5
0,10.68,11,79.4,998.8
251.94,15,19.2,64.8,1006.3
26.89,26.04,22.4,51.2,996.94
313.32,11.9,9,75.2,1002.3
0,17.64,11,88.2,998.96
38.854,14.62,21.6,56.6,992.48
11.564,14.48,29.6,57.2,1011.6
471.43,17.64,27.6,55.6,1003.9
0,12.92,10,91.8,991.06
275.04,13.8,31,52.6,1001.7
903.29,30.6,34.2,30,998.74
0,8.3,17.2,73.4,1004.9
0,9.48,7.6,84.8,1001.3
1192.6,20.68,39,25,998.1
1063,21.86,8,50.6,993.1
1198.8,16.8,18.6,47.6,1006.3
1077.5,17.66,23.4,33.2,1008.1
996.68,22.42,28.8,23.6,994.54
547.9,25.7,23.2,46,995.72
0,12.04,13.4,70,1002.9
1072.2,24.38,10,31,998.52
663.65,29.62,39,59,988.98
0,16.015,16.052,69.39,998.6
0,12.507,18.451,75.958,1003.7
0,13.28,10.6,69.8,1006.7
1008.8,26.26,16.2,23.8,997.2
655.57,17.54,32.2,44.6,1009.5
374.13,29.3,37,59.6,989
504.94,16.68,30,51.2,994.44
0,16.3,9.2,74.6,991
0,17.8,9.4,92.2,997.66
463.69,31.78,32.2,54.4,988.16
243.92,18.78,29.6,31.4,993.2
409.53,16.8,32.6,50.8,1010.1
124.47,15.24,27.4,55.2,1002.1
285.38,26.48,8,62.2,995.6
200.88,27.3,35,60.4,989.2
1169.3,22.38,57,31,984.04
1017.8,31.38,23.2,32,996.7
26.052,23.74,15.8,88.6,994.58
194.87,13.36,9.2,83,1011.7
0,17.1,10.6,92.4,997.02
0,11.8,11,90,994.1
118.88,15.84,28.8,66.8,987.7
766.15,24.18,19,49.2,991
0,12.556,25.772,80.215,994.31
916.56,34.18,34.8,16,996.04
315.22,28.54,38.6,58.8,989.2
0,15.409,11,54.643,997.07
1074.5,23.84,18,44.6,992.2
0,14,18,69,1005.2
886.01,19.04,27.2,35.2,993.56
352.95,22.14,10.6,72.2,996.9
3.686,14.42,20.2,67.8,1005.1
657.73,21.94,46.8,29.8,984.98
1068.5,20.26,20,52.2,1004.3
0,22.5,31.2,96,987.68
37.208,18.26,12.6,89.8,997.28
2.496,12.46,13.8,62.8,1004
999.97,18.74,9.8,42.6,1001.9
818.35,35.64,30.2,18.8,995.48
0,13.82,11,84,998.7
0,13.66,15,80.6,1000.1
0,20.9,13.8,24,989.1
92.338,18.42,27.8,33.8,993.38
0,13.7,14.2,70,998.82
2.54,15.04,12.6,70.4,991.7
460.76,27.72,23.6,41,996.5
876.55,18.88,7.6,45.2,1001.2
0,9.4,14.2,90.2,996.86
0,21.62,21.2,23.2,988.74
1009.1,34.82,31,20.8,996.64
687.38,18.92,22.8,49.8,1003.8
64.508,9.2,15.4,85,997.48
0,9.94,9,82.6,1001.4
332.88,16.72,24.4,49.6,1005.5
145.11,22.74,23.2,54,991.04
641.15,17.76,29,47,1002.4
126.51,17.5,20.8,66.4,1002.9
169.1,19.12,8.2,85.4,998.2
0,7.96,13,90,1000.4
129.92,19.22,11.8,81.4,987.42
295.64,13.4,29,49.2,1004.8
644.7,28.08,42.6,18.2,995.32
1.224,12.94,14.6,51.6,1006.1
72.432,6.88,16.6,79.4,1002.1
435.36,16.7,33.8,49.2,1010.2
209.84,14.76,7.6,69.2,1000.3
0,15.2,12.2,74.8,993.26
175.91,13.86,1.6,83,996.5
483.21,22.86,24.8,57.2,994.26
0,11.04,15,52.8,1004.2
0,20.28,12.2,27,989.02
269.42,20.2,13.8,66.8,987.8
0,10.68,5,79.4,1002
118.61,19.76,31.2,63.6,999.3
225.97,14.62,2.8,74,995
0,14.18,17.6,70.2,1005.3
121.79,15.22,29.6,55,1002
1058,25.8,23.8,47.8,986.16
238.84,13.22,27.2,50.2,1004.5
2.524,20.9,24.8,66.4,991.28
5.164,16.14,11,74.4,991.5
888.02,21.28,10.8,32.6,1000.5
0,19.46,17.4,36.8,991.8
295.37,30.12,18.8,28.2,992.68
932.02,25.04,10.4,59.6,986.9
0,16.38,10.2,67.8,999.74
37.324,26.64,31.4,57.4,988.3
991.31,26.96,21.8,20.8,996.92
0,15.664,14.8,72.021,998.6
0,13.96,14.6,69.2,1005.4
1050.1,24.52,23.2,46,991.92
0,15.372,13.756,74.213,998.6
0,23.22,22.6,95.6,987.42
1088.3,21.6,25.8,43.4,997.72
0,14.36,25,72.4,1006.1
279.79,21.24,24.8,42.4,996.3
824.63,21.06,16.2,39.2,994.7
173.9,27.04,22.4,14.8,993.64
1069.1,22.44,12,49.2,993
0,11.68,10.2,89.8,993.92
1085.9,19.86,20.8,36.2,994.98
5.648,6.86,17.4,81.6,1006.5
1017.9,20.42,21.4,45.4,999.16
0,10.06,11,86.8,997
577.23,20.28,40.6,36,986.02
180.79,16.34,19.2,66,998.12
0,16.32,9.4,77.6,991.3
752.34,20.18,55,37.6,985.36
0,21.24,16.2,24.4,990.5
527.14,26.78,28,21,995.62
90.234,24.72,17,32.8,1007.6
149.4,16.14,26.4,61,1004.6
184.94,19.78,18.6,42.8,994.9
673.63,30.36,43,55,988.84
0,19.02,13.4,75.6,992.02
0,31.58,24,37.4,987.8
0.008,17.84,26.4,60.4,985.96
423.22,18.22,25.6,37.2,993.4
0,13.36,22.042,83.589,1003
325.94,16.86,27.6,57.8,994.96
1001.9,17.08,31.2,47.2,994.08
1063.9,22.24,53,26.2,984.56
3.302,25.76,32.2,53,988.84
1.796,11.96,1.4,78.2,998.46
0,12.96,0,73.8,997.98
49.132,12.02,19.2,64.6,1004.1
0,19.785,12.929,51.42,1007.4
1.2253,19.631,16.357,73.409,991.42
0,11.8,5.6,76.6,1002.1
316.29,16.24,28.6,51.8,1001.9
539.54,27.12,28.6,27,1007.1
994.98,23.3,42.6,28,999.44
1182,31.48,61.2,33.6,985.82
198.69,21.9,22.6,56.6,996.66
0,21.62,34,27.6,987.48
884.16,29.9,41,30,996.58
817.4,15.74,25.8,44.6,1004.9
8.654,16.8,0,95.4,997.3
175.63,22.94,25.6,50.4,991.04
22.372,34.48,16.6,34,986.06
10.914,22.68,13,64.6,993.42
579.87,17.96,17,49,997.94
1102.1,17.12,25.8,32.6,1008.1
0,23.02,19,95.2,986.82
0,18.48,12.6,80,990.38
971.09,18.16,23.6,42.8,1005.1
297.27,21.06,10.2,79.6,997.74
400.15,18.66,13.4,49,999.5
65.108,12.5,14.2,61.6,1004.9
0,14.58,16.2,72,1001.2
550.95,33.84,20.8,17.2,995.6
0,12.606,18.868,76.846,1003.6
823.85,18.88,25.8,43.2,994.28
0,13.98,18.2,70.2,1005.4
183.95,25.62,23.8,30.8,1007.4
0,13.38,8.4,86.2,994
90.654,27.74,40.8,39.6,989.22
147.71,15.1,8.4,79.8,999.5
2.344,16.8,7.4,95,997.2
66.508,28.02,15,13,994.32
1005.3,31.98,41,24.8,996.24
352.52,24.22,26.4,47.2,999.4
2.278,22,14.8,30.4,993.2
0,14.32,19.4,68.8,1005.2
231.4,15.8,25.2,52.8,1005.7
688.41,20.14,27.2,54.8,1003
9.046,13.8,17.6,46.4,1006.1
494.15,15.44,7.6,65.2,997.4
1.318,11.54,21,83,1005.4
998.97,18.52,37.2,35.2,993.84
1040.9,20.72,12.2,36,1000.3
0,13.12,12.6,69,1006.9
0,7.22,0,87.4,1000.7
0,17.78,15,71.8,989.46
570.54,17.6,8.8,70.2,1001
5.348,13.2,11,84,995.38
0,13.82,8,83.8,993.82
765.05,19.82,38.2,39.6,1000.9
0,15.08,16.2,67,998
0,9.38,9,71.4,1004.1
13.046,14.64,20.8,67.2,1005.2
0,12.109,11,78.599,1006.1
0,16.24,12.6,75.8,991.4
766.01,17.38,23.6,40.6,1006.9
0.008,19.6,30.2,40.4,986.2
176.66,22.74,25.6,49.6,992.86
427.46,19.06,30.8,32.6,993.2
308.92,12.98,29.8,54.6,992.96
603.01,28.68,62,38.8,986.9
47.63,19.52,21.4,67.4,999.5
1045.6,25.18,15.4,31.6,997.84
906.47,15.86,10.2,54.2,998.86
0,12.9,9.4,88,994.14
1037.7,31.06,18.4,25.8,998
86.58,13.98,24.8,80.8,994.36
0,13.14,9.8,90.2,991.98
0,8.12,11.4,90.2,998.56
364.64,18.02,25.6,55.2,999.6
0,13.06,11.4,91,991.72
241.63,16.24,28.4,54,1001.7
877.15,17.76,34.2,40.4,1009.5
0,13.468,11,68.735,1002.4
40.426,17,26,79.4,1000.9
0,19.418,12.866,52.672,1007.1
875.8,23.54,19,46.6,991.3
0,13.6,12.2,70.2,997.92
158.19,21.16,16,42.4,999.14
0,24.08,24.2,91.2,987.6
0,10.58,21.4,56.2,1004.6
0,13.144,11,71.084,1003.3
0,15.898,15.635,70.267,998.6
0,12.325,24.28,81.029,996.06
58.204,15.8,24.4,70.6,996.98
119.04,14.4,5,69.8,999.8
949.79,29.66,68.6,37.6,986.38
493.28,22.18,25.6,55.4,995.3
0,13.072,26.572,56.858,996.69
33.542,7.02,18.2,80.6,1006.8
0,16.775,18.766,63.691,998.6
1240.6,20.7,23.2,33.2,994.9
382.46,20.64,12.6,65.2,987.8
245.05,17.14,31.8,88.6,982.9
0,13.1,12.6,88.4,1001.8
281.97,14.2,21,44.4,1008.9
0,16.365,12.344,63.111,1004.2
525.21,18.2,20.2,54.6,1003.6
4.216,13.16,12.2,84.2,995.3
0,20.151,12.992,50.167,1007.8
901.93,23.88,16.8,49,991.3
0,11.76,20.4,49,1004
0,14.4,18.2,71.8,999.66
645.35,18.42,14,52,999.78
823.71,22.88,7.4,60.6,987.36
55.236,10.48,9,82,999.98
0,21.64,36.6,66,990.34
24.552,18,4.4,82.6,996.56
907.8,17.42,18.4,56.6,1005.9
0,9.66,8.8,78,1002
1071.1,23.44,17.8,46,992.1
899.94,22.04,38,34.2,1000
0,6.7,15.4,79.8,1001.7
302.88,14.9,0,77.2,996.4
0,17.04,9,92.6,997.1
150.25,16.2,20.6,70.2,997.1
1038.2,17.04,29,46.4,1005.9
31.514,15.22,22.8,53.2,991.98
931.14,17.74,17.2,56.4,1005.9
1073.5,22.18,10,30.6,999.7
799.56,33.82,27,15.2,995.86
0,9.34,14.2,61.6,1004.7
456.27,27.28,42,20.4,994.48
797.47,18.32,9.4,53.6,999.9
0,8.32,6.8,88.6,1000.6
0,13.56,15,80.8,1000
0,10.5,15,90,997.2
853.53,24.14,18.2,49,991.2
0,12.335,11.656,76.889,1000.4
675.97,26.7,22.2,42.2,995.6
309.22,17.74,25.6,48.4,1000
867.4,24.32,20.6,48.8,991.2
0,14.74,1,93.6,998.4
785.6,17.64,28.4,49.8,994.98
9.094,14.68,24,75.8,999.22
0,12.74,15.4,49.2,1005.7
54.504,27.64,31.2,42.6,988.96
13.16,31.5,15,22.6,994.2
228.16,19.9,13.8,58.4,999.48
0,22.98,17.2,80.4,993.12
0,11.86,4.6,74,1002
1051,33.52,29.8,24.4,997.92
405.51,13.86,3.8,73.2,1001.6
0,8.08,11.8,89.2,1000.3
0,14.05,11,64.507,1000.8
27.506,14.58,20.2,57,992.64
1288.8,16.26,19.2,35.4,1009.2
39.882,25.54,43.8,36.6,992.1
1011.9,16.7,29.4,43.4,994.3
0,12.84,15.4,83.6,999.9
723.12,19.76,24.8,44.4,999
0.9967,21.024,15.731,66.99,991.25
550.59,37.56,39,26.4,984.14
0,12.96,16.4,47.6,1005.6
950.24,35.14,46.8,26,985.3
0,11.704,20.261,83.221,1000.8
38.424,18.08,24.4,62.2,998.02
1055.1,34.3,33.6,23.6,997.6
250.36,27.04,37.6,35.6,993.36
0,7.58,15,74.6,1004.9
333.1,18.82,24,51.6,998
483.54,21.18,48.6,32.2,985.14
0,13.079,11,71.553,1003.5
0,15.547,14.382,72.898,998.6
1076.8,23.66,23.4,45.4,992.1
0.206,14.52,7.2,80.2,991.7
80.956,26.9,15.8,17.8,993.5
71.642,11.78,13.4,63.6,992.56
92.044,27.8,12.6,14.2,994.34
1112.4,17.48,28.8,31.2,1008.4
167.64,20.56,25.2,48.8,996.7
989.79,21.72,10.6,44.8,992.5
960.82,21.8,11.8,32.6,1000.4
1074.2,17.42,24.6,41.2,1004.5
0,10.2,8.8,86.2,997.22
0,11.5,11,90.8,994.3
0,18.74,10.6,65,996.38
1044.5,26.02,24.6,47.4,986.08
0,29.86,22.8,25.4,993.78
976.12,33.62,37,17.2,996.12
82.452,7.96,14.2,89.2,1001.3
275.66,15.84,28,52.8,1001.7
905.84,16.28,27.4,44.8,1004.8
2.692,13.98,8.6,86.2,998.76
0,12.527,18.534,76.136,1003.7
677.72,18.36,22.2,46.4,1003
206.85,16.72,17.6,52.2,1003
1065,23.52,17.4,45.8,992.08
218.77,19.88,17.4,41.4,994.76
14.164,14.86,15.2,93.4,992
46.954,27.06,18.2,46.4,996.7
79.758,19.62,22.4,57.6,999.74
1043.2,16.6,24,45.4,1004.7
0,18.32,16,78.6,990.8
0,12.272,23.935,81.217,996.47
8.8,22.94,11.8,28.4,993.28
378.73,21.66,23.4,53,999.2
406.02,22.46,30.2,55.4,995.08
0,21.9,19.4,22.2,990.52
226.78,20.1,15,57.6,999.5
0,13.262,26.864,57.296,999.8
407.21,21.66,21.6,53.6,999.2
0,12.18,25.2,43.8,1003.8
1025.4,24.02,24.2,46.6,991.7
194.05,15.78,28.6,53.8,1001.8
951.81,32.56,35.4,51.2,988.18
817.74,27.66,28.4,19.2,995.92
0,14.1,17,69,1005.5
0,18.93,12.783,54.342,1006.6
576.77,15.76,17.2,48.8,1006.1
281.74,22.62,28.8,58.6,993.8
1.0577,20.653,15.898,68.701,991.3
761.78,27.6,27.2,26.6,1007.6
0,9.56,8.6,93.4,994.24
0,26.5,15.4,65.6,988.72
170.18,16.16,23.2,57.6,1000.1
348.66,15.72,35.4,47.8,1001.6
75.36,24.42,9.8,82.2,994.8
0,14.76,10.6,79.2,993.36
148.78,12.68,0,89.2,994.76
959.58,20.86,25.6,51.4,1003.7
0.9205,21.489,15.522,64.85,991.19
32.802,14.5,19.8,57,992.7
0,20.28,8.6,77.4,998.1
0,13.655,27.47,58.205,1006.3
366.61,16.94,14.8,66.4,999.9
0,16.336,17.2,66.979,998.6
1.634,15.22,11.4,80,995.6
0,7.88,17.2,76,1005.2
315.25,23.16,23.2,52.6,999.4
997.92,32.24,30.2,28,998.4
0,13.56,8.6,90,992.16
603.05,23.52,20.2,46,990.9
4.832,13.34,27,35,1003.1
88.674,25.72,42,37,992.66
84.26,27.62,36.6,40.4,989.14
1047.2,25.96,23.8,47,986.02
0,17.96,12.2,70,996.3
0,8.16,11.4,89,1000.4
0,21.68,22.4,25.8,991.38
533.94,15.66,22.2,38.6,1009.1
445.73,26.8,23.2,46.2,995.34
594.38,23.78,18.2,50.4,990.74
401.2,29.56,33.8,10.8,994.28
1071.8,20.58,14.6,46.6,997.74
0,9.648,11.196,86.075,997.88
568.04,33.58,14.8,17.8,995.58
824.23,18.02,26,45.2,1005.1
54.578,10.92,11,80.4,1000.3
0,14.02,14.6,85.8,1001
980.65,19.8,9.2,37.8,1000.8
704.51,14.2,14.8,45.8,1008.6
0,15.68,0,92.4,998.5
2.378,8.2,13.4,91.2,997.08
183.68,20.62,11,81.6,997.76
0,30.06,27.6,24.2,993.9
0,13.08,8.6,89.8,991.18
0,10.34,10.6,91,1010.9
0,15.88,9,92.6,998.9
145.67,13.96,25,66.2,1007.5
0,15.313,13.547,74.651,998.6
0,15.51,12.198,66.033,1003.4
4.004,12.64,32.2,81.8,991.3
0,21.1,19.8,71,992.48
0,14.64,3.2,93.8,998.7
0,25.76,28.8,54.2,988.68
0,8.4,6.8,82.6,1001.3
900.57,29.96,24.6,35.2,996.6
776.79,22.8,4.8,60.4,987.5
1.586,14.26,26.8,57.4,1011.8
171.51,9.96,3.8,80.6,1001.7
422.69,13.96,16.8,45.8,1009
480.29,17.62,35.8,41.6,1001.5
1047.2,34.36,27.8,21.4,997.28
201.99,18.84,7.4,84.4,998.16
212.97,24.28,11.8,73.6,997.3
0,13.876,24.213,88.203,1002.6
43.984,11.94,13.8,65,1004.5
289.17,16.8,25.6,49,1002.6
723.92,22.22,19.4,40.4,996.1
182.88,23.12,14.2,44.2,993.2
2.084,14.54,24.8,75.8,999.54
139.29,13.56,24.2,64.6,1001.7
118.44,18.54,25.4,33.4,993.4
121.77,30.68,22.4,27.8,991.16
209.52,13.94,6.2,79.8,996.44
412.88,21.6,16.8,41.8,996.1
467.6,14.38,20.4,59.8,999
0,16.42,18.8,77.4,992.1
173.73,16.74,24,67,997.74
0,15.255,13.338,75.09,998.6
5.492,26,31.4,51.6,988.9
458.72,12.36,17.2,52,1008.3
0,19.9,1.6,98.4,986.32
0,14.06,13.4,82.4,998.7
304.69,23.24,11.4,77.6,997.54
439.66,17.32,17,58.4,998.52
0.98146,21.117,15.689,66.562,991.24
0,21.92,33.6,26,988.92
100.43,27.6,35.2,40.6,988.88
41.748,13.46,0,89.2,999.2
0,15.34,11.8,64.2,997.18
0,14.96,14.2,83.6,992.38
39.8,27.28,36.2,44.6,989.26
0,11.86,10.6,68.6,1002.4
0,14.58,7.2,94.2,998.28
0,26.98,33,32,991.8
0,12.1,10.2,91,1002.8
0,26.12,33.4,35.2,991.9
927.98,18.32,19.4,43.8,1005.1
654.15,29.22,26.2,37,985.78
1123.7,17.52,25,26.8,1008.2
62.828,14.5,9.2,71.2,1000.1
55.12,13.82,32.4,84.2,994
0,22.2,49.4,21.6,984.56
1145.4,20.02,15.8,41.4,998.14
909.34,17.42,24.4,37.8,1007.4
418.98,11.84,18.4,52.4,1008.1
844.13,31.16,35.8,23.4,993.6
597.22,27.14,50.4,43.6,987.82
916.68,21.22,20,37.2,994.48
313.28,22.76,29,56,994.9
0,23.8,13,94.2,987.56
0,13.357,27.01,57.516,1001.4
17.148,16.88,0,95,997.22
217.64,16.56,26.8,60.8,1004.5
92.754,16.66,10.2,71.8,991.82
0,21.56,14.6,89.2,989.6
978.76,19.18,12.6,45.6,999.6
302.63,23.74,24,52,991.1
0,12.46,12.2,70.4,1002.3
703.31,20.28,26.8,54.8,1003.1
1058.1,18.28,32.4,43.6,1002.9
0,21.76,11.8,87.8,991.44
632.63,14.4,10.4,61,1002.3
934.31,17.58,20.4,35.4,1007.5
46.338,19.4,16.6,52.8,999.56
0,20.06,8,99,986.5
0.87478,21.767,15.397,63.566,991.16
569.15,20.52,24.8,45.8,998.26
0,11.2,11.8,91,994.18
711.15,30.06,57,36.4,986.16
0,19.052,12.804,53.925,1006.7
194.06,23.24,18.4,40.6,993.26
1115,16.96,19.6,31.4,1008.7
177.14,30.98,22.8,26.6,991.36
46.306,24.1,28.4,96.6,986.3
124.85,11.94,13.4,61.4,992.36
0,12.29,24.05,81.154,996.33
406.71,25.22,29.4,43.2,999.4
0,12.963,20.372,80.04,1003.3
64.752,12.1,26,76,1006.2
0,14.54,0,94.6,998.9
409.68,12.98,15,69,998.6
0,12.183,23.361,81.53,997.14
0,26.3,12.6,67.4,988.3
0,18.2,15,79.2,991.46
465.02,33.52,16.6,17,995.4
0,13.995,24.714,89.267,1002.5
166.64,10.12,15,82.6,997.72
0,13.4,22.209,83.944,1003
1.236,21.82,11,53.2,996.96
44.828,11.34,11.4,90.6,1011.5
98.866,27.72,51.4,39.2,989.32
10.734,15.16,13.8,62.8,991.82
0,22.08,45.2,24.8,985.96
0,9.56,16.2,90.2,996.7
0,11.16,11,91.2,994.3
407.86,14.72,20.6,51.2,1006.2
809.43,20.28,40.2,22.2,998.6
0,13.697,23.461,86.605,1002.7
912.3,28,7.8,46.6,986.14
59.426,14.6,24.4,58.6,1002.3
0,17.6,12.6,92.6,997.6
901.54,21.44,17.8,37.4,994.46
0,12.5,9.2,89.2,994.22
15.454,6.4,17,79,1002
968.58,26.06,13.8,57.6,986.56
132.98,9.16,11.4,87.4,1001.5
757.54,19.58,38.8,41.4,1001.1
31.246,25.18,35,48.4,993.3
388.79,14.62,30,49.2,993.9
0,16.36,1.4,77.8,995.52
595.36,18.6,25.2,53.8,1003.6
1085.3,17.78,27.4,44.2,1003.6
162.83,16.86,24.4,65.4,998.9
0,17.7,11.4,88,998.9
0,15.109,12.816,76.186,998.6
284.87,16.36,32.6,52.6,1010.2
0,18.28,17,68.6,995.82
447.44,19.66,35.8,41.4,995.3
650.74,20.98,16,37.6,994.42
1085.8,20.66,21.2,50.6,1004.7
0,11.42,16.2,75.4,998.6
0,13.574,27.344,58.017,1004.9
0,13.615,27.407,58.111,1005.6
962.16,23.68,22.2,46.6,991.5
231.95,23.46,25.2,54,991.14
1115.3,17.7,38,73,1009.7
173.84,21.5,17.6,55.4,997.3
0,13.085,26.593,56.889,996.91
0,15.576,4.3758,80.58,993.85
547.39,22.62,24.4,56.8,994.6
542.22,27.5,46.4,22.2,994.3
189.27,15.56,27.6,39.8,1006.2
1.2101,19.724,16.315,72.981,991.41
0,13.46,13.8,87.6,1001.7
377.89,15,8.8,59.4,1001.7
0,14.42,22,72,1006
0,21.78,18.6,25.4,991
78.43,15,23,40.8,1006.1
731.42,27.46,18.8,18,995.54
1055.9,24.72,44.6,24,998.42
1184.1,17,23.2,45.4,1006.3
299.72,23.08,17.4,57.4,987.34
25.42,18.48,8.4,79,996.4
570.54,17.88,23.2,46.2,1005.2
0,12.94,11,90.6,992.1
811.03,25.44,11.6,29.8,997.38
435.11,26.86,19.8,42.6,996.2
0,12.24,14.2,87,999.28
0,15.43,13.965,73.775,998.6
0,17.02,8.4,93.2,997.12
0,14.438,11,61.689,999.73
11.462,13.72,27.8,34.2,1003
244.94,20.84,9.4,77.8,997.08
421.37,17.94,24.4,53.8,999.4
60.81,14.52,8.2,82.8,1001.3
433.89,22.42,25,56.2,995.18
506.93,27.88,23.6,40.4,996.5
0,27.42,15,58.8,989.14
755.97,16.28,33,47.4,1008
815.7,14.84,19.8,56.8,999.1
0,18.68,17,83.6,998.7
306.69,15.58,31.8,57,993.9
46.462,13.4,0,90,999.2
52.168,16.56,35,84,983.56
4.722,8.1,15,91.6,997.12
0,16.243,12.324,63.528,1004.1
0,15.78,13,78.8,995.3
7.8,16.8,0,95.2,997.3
28.782,18.42,11,90.2,997.44
84.256,12.12,23,62.2,1004.1
175.15,21.2,18.6,62.2,991
402.19,27.52,25.2,41.2,995.34
1058.6,25.8,17.6,35.4,1009.5
0,11.569,7.5491,89.704,994.24
0,20.16,17.4,71.6,991.44
289.36,19.28,38,43.2,995.36
205.63,20.08,16.6,56.8,990.72
1076.2,18.18,30.8,44,1003.1
1058,17.12,26.4,42.4,1004.6
0,13.678,11.885,72.296,1001.7
828.74,17.76,25,44.8,1005.1
2.226,25.84,30.6,53,988.9
162.49,21.16,11.8,56.4,996
445.36,13.82,1.4,73.2,1001.6
350.65,29.04,23.4,10.6,994.24
824.35,16.42,7.4,52.2,1002.2
0,11.38,13,89.2,998.4
21.834,14.12,10.6,85.8,1001.1
443.32,17.38,30.8,55.4,1003.9
0,10.58,4.8,71.8,1003.4
0,9.3,6.2,68.4,1003.3
207.34,13.02,24.8,50.8,1004.5
0,12.94,13.8,68.6,1002.2
42.622,22.84,8,91.4,987.36
0,18.04,10.6,69.2,997.66
0,11.207,17.046,84.975,1004.5
171.82,15.5,23.6,39.8,1006.2
86.55,18.64,10.8,80.6,996.72
0,10.52,12.6,69.2,1003.3
0,9.4,8.4,90.8,997.04
0,21.72,31.6,67.8,991.84
860.96,17.68,28,47.4,1002.8
60.08,18.24,12.6,89.6,996.94
1072.9,24.04,10.6,46.8,992.48
160.05,24.6,16.4,45,996.6
0,22.54,15,82.6,993.64
0,10.52,15.4,88.8,997.2
979.09,32.24,35,25.2,996.18
0,22.96,60.4,19.8,984.14
54.41,13.78,13,82,996.34
34.84,8.12,15.8,90.8,997.4
1013,18.14,36.6,43.4,1009
0,9.54,9,79.2,1002.1
584.53,18.04,28,55,1003.7
38.376,14.82,18.2,60.8,1000.8
1122.4,17,21.4,35.6,1009.1
0,27.08,30,30.2,992.78
70.966,12.14,19,74.8,1006.7
583.56,17.22,8.2,67.4,1011.8
916.39,28.14,21.8,36.4,999.12
30.618,16.24,43.6,89,983
0,15.342,13.651,74.432,998.6
133.31,13.08,7,88.4,995
666.1,19.46,19.4,48.2,999.26
787.65,18.22,28.6,45.4,1002.6
96.88,10.64,8.4,94.8,994.46
227.76,17.82,22.8,65.2,1002.6
214.35,15.32,7.4,77.6,996.4
0,12.8,26.154,56.232,992.25
1087.2,15.68,24.2,40.4,1009
888.48,27.32,21.4,18.2,996.22
299.36,18.44,24.2,62.6,1002.5
795.22,15.64,29,44.6,1004.9
0,22,12.2,95.6,986.8
33.19,16.32,42.8,88.8,982.94
1074.2,20.34,18.6,52,1004.4
369.28,15.84,11.2,76.4,1001.1
0,11.9,6.2,74.2,1002
319.88,13.98,0,68.8,1001.7
0,12.54,14.2,70.6,1007.1
623.06,27.08,27.2,27.2,1007.3
376.41,18.24,2,68,996.18
999.71,22.32,6.8,44.4,992.38
101.21,16.72,10.6,70.4,991.96
997.19,30.44,19.2,34.6,996.84
0,20.5,0,98.4,986
52.466,29.02,32.2,30.4,992.26
219.73,25.4,17.8,39.8,996.46
58.854,27.74,34.2,41.6,988.74
702.6,30.3,41.2,55.4,988.86
117.84,33.98,24.2,18.8,993.88
986.97,16,26.2,46.8,1004.7
0,11.96,13,92.2,1002.5
1224.3,16.32,25.6,39,1009.1
0,13.419,22.292,84.121,1002.9
0,21.56,15,72.2,993.4
0,23.72,31.2,94.8,987.68
1067.9,21.9,8.6,33.2,999.72
1069.7,21.98,23.6,29.2,994.96
45.278,19.78,20.8,70.6,991.24
0,21.68,28,25,990.66
0,18.2,12.6,68.4,996.6
846.06,29.56,37.8,31.8,999
277.34,22.42,18.8,55.6,990.62
840.61,19.32,7.8,56.8,994.3
1125.1,18.62,35.4,70.8,1009.7
1157.2,16.94,30.8,45,994.24
12.73,15.2,23,92.6,1001.8
510.12,20.58,28.4,31.8,995.2
163.82,27.36,33.2,61,989.22
0,19.88,15,35.2,992.32
1043.4,26.48,19.2,33,1009.1
680.39,22.84,30.4,52.8,995.34
722.49,13.82,37.2,68,994.54
202.81,23.44,28.4,55,991.12
14.22,23.68,8.6,59,993.36
689,16.06,28.4,45.8,994.26
1064.2,22.76,30,54.2,995.3
0,14.54,10.6,85,992.48
0,14.292,25.967,91.929,1002.2
59.182,18.2,12.6,89.8,996.8
433.43,15.18,7.6,59.4,1001.7
30.778,15.16,22.6,89.4,993
5.616,16.44,26.8,81.2,985.42
0,13.86,17.4,72.4,1005.8
595.2,30.98,29.4,24.2,993.44
0,14.1,16.4,72.6,1005.1
883.13,27.48,15.8,41.4,985.7
1112.7,17.36,27.6,28.4,1008.1
97.972,14.6,8.8,69.2,1000.3
351.18,21.82,17.6,50.2,999.2
0,17.4,11,92.6,997.4
0,13.5,8,70.4,997.84
964.72,33.68,35.4,17.4,996.1
407.9,20.22,18.4,56.6,999.5
0,21.26,30.6,68.4,992.3
250.7,21.52,18.2,40.6,999.12
0,13.98,15,79.4,1000.1
752.34,15.66,11.8,54.8,1002.2
0,7.1,0,88,1000.7
622.25,24.36,26,52.4,986.28
1.1339,20.188,16.106,70.841,991.35
0,14.16,4.4,93.8,998.54
47.748,19.46,19.6,87.4,987
393.85,20.6,35,32.4,984.96
28.036,27.44,40.8,43.2,988.1
0,22.6,17.4,83,993.5
0,12.238,11,77.66,1005.8
0,15.992,11,50.415,995.47
0,13.015,11,72.023,1003.6
0,12.84,9.2,88.6,994.1
207.25,17.74,13.8,62.4,992.24
25.648,19.34,20.6,72.6,991.3
0,8.2,17,88.4,1000.6
95.816,18.8,9,79.4,996.9
